id_transaction,date,id_client,id_produit,nom_produit,categorie,quantite,prix_unitaire,montant_total,region,mode_paiement,statut
T01211,2024-06-28,C0020,P009,Câble USB-C,Électronique,1,13.65,13.65,,Carte bancaire,Livrée
T01212,2024-03-03,C0009,P014,Parfum floral,Beauté,1,64.87,64.87,Île-de-France,Carte bancaire,Livrée
T01213,2024-09-06,C0050,P001,T-shirt coton bio,Vêtements,4,25.96,103.84,Occitanie,Carte bancaire,Livrée
T01214,2024-10-16,C0165,P015,Rouge à lèvres,Beauté,1,19.0,19.0,Hauts-de-France,PayPal,Annulée
T01215,2024-01-14,C0143,P006,Tapis de yoga,Sport,1,37.39,37.39,Grand Est,Carte bancaire,Livrée
T01216,2024-11-23,C0265,P015,Rouge à lèvres,Beauté,1,23.07,23.07,Île-de-France,Carte bancaire,Livrée
T01217,2024-01-14,C0255,P004,Chaussures running,Sport,1,112.84,112.84,Île-de-France,Carte bancaire,Livrée
T01218,2024-08-31,C0081,P009,Câble USB-C,Électronique,1,12.94,12.94,PACA,Carte bancaire,Livrée
T01219,2024-07-30,C0101,P015,Rouge à lèvres,Beauté,1,20.54,20.54,Île-de-France,Carte bancaire,Livrée
T01220,2024-12-01,C0211,P013,Crème hydratante,Beauté,1,33.76,33.76,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01221,2024-04-13,C0066,P006,Tapis de yoga,Sport,1,37.22,37.22,Île-de-France,PayPal,Annulée
T01222,2024-03-29,C0298,P009,Câble USB-C,Électronique,1,15.08,15.08,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01223,2024-01-22,C0228,P005,Ballon de foot,Sport,1,29.93,29.93,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01224,2024-10-14,C0136,P010,Livre cuisine italienne,Livres,5,29.16,145.8,Grand Est,Carte bancaire,Livrée
T01225,2024-01-08,C0141,P003,Pull laine merinos,Vêtements,1,88.72,88.72,Bretagne,PayPal,Livrée
T01226,2024-10-01,C0247,P001,T-shirt coton bio,Vêtements,3,21.86,65.58,PACA,Carte bancaire,Livrée
T01227,2024-10-29,C0139,P006,Tapis de yoga,Sport,3,38.08,114.24,Grand Est,PayPal,Livrée
T01228,2024-02-14,C0188,P001,T-shirt coton bio,Vêtements,2,23.0,46.0,Occitanie,Carte bancaire,Livrée
T01229,2024-03-14,C0206,P011,Roman policier,Livres,1,19.54,19.54,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01230,2024-04-18,C0050,P012,BD jeunesse,Livres,1,18.31,18.31,Île-de-France,Carte bancaire,Livrée
T01231,2024-03-08,C0196,P012,BD jeunesse,Livres,2,15.73,31.46,Île-de-France,Carte bancaire,Livrée
T01232,2024-07-17,C0210,P011,Roman policier,Livres,2,20.07,40.14,Occitanie,Carte bancaire,Livrée
T01233,2024-07-09,C0210,P014,Parfum floral,Beauté,1,73.45,73.45,Île-de-France,Carte bancaire,Retournée
T01234,2024-01-07,C0159,P003,Pull laine merinos,Vêtements,1,73.52,73.52,Île-de-France,Carte bancaire,Livrée
T01235,2024-03-04,C0073,P011,Roman policier,Livres,1,19.46,19.46,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01236,2024-12-15,C0042,P006,Tapis de yoga,Sport,1,34.98,34.98,PACA,Carte bancaire,Livrée
T01237,2024-08-17,C0139,P012,BD jeunesse,Livres,2,18.8,37.6,Nouvelle-Aquitaine,Carte bancaire,Annulée
T01238,2024-04-05,C0015,P008,Enceinte portable,Électronique,1,83.39,83.39,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01239,2024-11-26,C0226,P007,Casque Bluetooth,Électronique,1,152.91,152.91,Occitanie,PayPal,Livrée
T01240,2024-08-31,C0269,P003,Pull laine merinos,Vêtements,1,75.19,75.19,Pays de la Loire,Carte bancaire,Livrée
T01241,2024-10-25,C0083,P005,Ballon de foot,Sport,1,25.66,25.66,Hauts-de-France,Carte bancaire,Livrée
T01242,2024-02-09,C0189,P004,Chaussures running,Sport,1,110.61,110.61,Hauts-de-France,Carte bancaire,Livrée
T01243,2024-02-20,C0152,P014,Parfum floral,Beauté,1,70.75,70.75,Île-de-France,Carte bancaire,Livrée
T01244,2024-01-05,C0132,P005,Ballon de foot,Sport,1,26.08,26.08,Île-de-France,Carte bancaire,Livrée
T01245,2024-11-18,C0065,P003,Pull laine merinos,Vêtements,2,89.22,178.44,Pays de la Loire,Carte bancaire,Livrée
T01246,2024-11-13,C0112,P013,Crème hydratante,Beauté,1,36.41,36.41,Auvergne-Rhône-Alpes,PayPal,Livrée
T01247,2024-06-28,C0020,P009,Câble USB-C,Électronique,2,13.5,27.0,Grand Est,Virement,Livrée
T01248,2024-05-18,C0047,P014,Parfum floral,Beauté,1,72.43,72.43,Auvergne-Rhône-Alpes,Virement,Livrée
T01249,2024-04-10,C0212,P008,Enceinte portable,Électronique,1,68.68,68.68,Île-de-France,PayPal,Livrée
T01250,2024-07-21,C0106,P001,T-shirt coton bio,Vêtements,1,22.9,22.9,Bretagne,Carte bancaire,Livrée
T01251,2024-05-31,C0267,P013,Crème hydratante,Beauté,1,34.47,34.47,Île-de-France,Carte bancaire,Retournée
T01252,2024-03-09,C0292,P001,T-shirt coton bio,Vêtements,1,24.11,24.11,Auvergne-Rhône-Alpes,PayPal,Annulée
T01253,2024-05-11,C0116,P002,Jeans slim,Vêtements,2,58.44,116.88,Grand Est,Carte bancaire,Livrée
T01254,2024-12-03,C0192,P010,Livre cuisine italienne,Livres,1,27.2,27.2,PACA,Carte bancaire,Livrée
T01255,2024-07-28,C0207,P007,Casque Bluetooth,Électronique,1,150.5,150.5,Pays de la Loire,PayPal,Annulée
T01256,2024-12-15,C0048,P014,Parfum floral,Beauté,1,73.49,73.49,Bretagne,PayPal,Livrée
T01257,2024-06-25,C0115,P011,Roman policier,Livres,2,22.09,44.18,Île-de-France,PayPal,Livrée
T01258,2024-04-24,C0177,P002,Jeans slim,Vêtements,1,67.44,67.44,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01259,2024-06-13,C0087,P002,Jeans slim,Vêtements,1,56.9,56.9,PACA,PayPal,Livrée
T01260,2024-07-24,C0115,P010,Livre cuisine italienne,Livres,1,24.32,24.32,Occitanie,Carte bancaire,Livrée
T01261,2024-05-05,C0044,P003,Pull laine merinos,Vêtements,2,73.11,146.22,Île-de-France,Carte bancaire,Livrée
T01262,2024-02-14,C0089,P002,Jeans slim,Vêtements,1,57.45,57.45,Hauts-de-France,Carte bancaire,Livrée
T01263,2024-02-13,C0209,P011,Roman policier,Livres,1,21.11,21.11,Île-de-France,Carte bancaire,Livrée
T01264,2024-10-29,C0253,P008,Enceinte portable,Électronique,1,78.51,78.51,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01265,2024-03-16,C0130,P005,Ballon de foot,Sport,2,27.72,55.44,,Carte bancaire,Livrée
T01266,2024-09-27,C0224,P014,Parfum floral,Beauté,1,71.37,71.37,Bretagne,Carte bancaire,Livrée
T01267,2024-10-30,C0157,P014,Parfum floral,Beauté,5,78.54,392.7,Grand Est,,Livrée
T01268,2024-01-29,C0010,P004,Chaussures running,Sport,1,125.08,125.08,Occitanie,Carte bancaire,Livrée
T01269,2024-06-25,C0244,P004,Chaussures running,Sport,1,114.02,114.02,Pays de la Loire,Carte bancaire,En cours
T01270,2024-07-16,C0203,P005,Ballon de foot,Sport,1,30.14,30.14,Bretagne,Carte bancaire,Annulée
T01271,2024-10-28,C0288,P014,Parfum floral,Beauté,1,70.21,70.21,Occitanie,Carte bancaire,Livrée
T01272,2024-07-11,C0091,P013,Crème hydratante,Beauté,3,34.78,104.34,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01273,2024-02-24,C0237,P001,T-shirt coton bio,Vêtements,1,21.99,21.99,PACA,PayPal,Annulée
T01274,2024-06-30,C0041,P008,Enceinte portable,Électronique,1,72.61,72.61,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01275,2024-08-28,C0081,P014,Parfum floral,Beauté,1,64.55,64.55,PACA,Virement,Livrée
T01276,2024-09-14,C0005,P013,Crème hydratante,Beauté,1,36.67,36.67,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01277,2024-04-09,C0034,P015,Rouge à lèvres,Beauté,1,19.86,19.86,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01278,2024-08-16,C0156,P003,Pull laine merinos,Vêtements,1,81.73,81.73,Occitanie,Carte bancaire,Livrée
T01279,2024-02-28,C0267,P004,Chaussures running,Sport,1,112.64,112.64,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01280,2024-02-07,C0162,P004,Chaussures running,Sport,3,108.32,324.96,PACA,Carte bancaire,En cours
T01281,2024-11-17,C0045,P012,BD jeunesse,Livres,1,18.17,18.17,Bretagne,Carte bancaire,Livrée
T01282,2024-10-17,C0101,P004,Chaussures running,Sport,1,120.07,120.07,Île-de-France,Carte bancaire,Livrée
T01283,2024-05-22,C0005,P004,Chaussures running,Sport,1,111.19,111.19,,Carte bancaire,Livrée
T01284,2024-06-23,C0170,P004,Chaussures running,SPORT,1,110.13,110.13,Auvergne-Rhône-Alpes,PayPal,Livrée
T01285,2024-01-03,C0059,P007,Casque Bluetooth,Électronique,1,142.52,142.52,Île-de-France,Carte bancaire,En cours
T01286,2024-10-23,C0160,P010,Livre cuisine italienne,Livres,1,27.95,27.95,Île-de-France,PayPal,Livrée
T01287,2024-11-24,C0071,P015,Rouge à lèvres,Beauté,1,23.09,23.09,Hauts-de-France,Carte bancaire,Annulée
T01288,2024-06-25,C0182,P002,Jeans slim,Vêtements,2,64.2,128.4,Nouvelle-Aquitaine,Carte bancaire,Annulée
T01289,2024-05-14,C0228,P004,Chaussures running,Sport,1,110.12,110.12,Auvergne-Rhône-Alpes,Carte bancaire,Annulée
T01290,2024-06-28,C0255,P003,Pull laine merinos,Vêtements,2,87.79,175.58,Occitanie,Carte bancaire,Livrée
T01291,2024-10-17,C0084,P013,Crème hydratante,Beauté,1,35.82,35.82,Auvergne-Rhône-Alpes,Carte bancaire,En cours
T01292,2024-02-23,C0046,P002,Jeans slim,Vêtements,1,61.16,61.16,Grand Est,Carte bancaire,Livrée
T01293,2024-06-13,C0111,P013,Crème hydratante,Beauté,1,31.77,31.77,Île-de-France,Carte bancaire,Livrée
T01294,2024-07-01,C0008,P006,Tapis de yoga,Sport,1,35.16,35.16,PACA,Carte bancaire,Livrée
T01295,2024-10-11,C0037,P015,Rouge à lèvres,Beauté,4,21.08,84.32,Nouvelle-Aquitaine,Chèque cadeau,Livrée
T01296,2024-04-06,C0107,P008,Enceinte portable,Électronique,1,75.34,75.34,Hauts-de-France,Carte bancaire,Livrée
T01297,2024-12-25,C0243,P010,Livre cuisine italienne,Livres,1,25.07,25.07,Pays de la Loire,PayPal,Livrée
T01298,2024-09-22,C0117,P014,Parfum floral,Beauté,4,68.72,274.88,Île-de-France,Carte bancaire,Livrée
T01299,2024-09-16,C0236,P009,Câble USB-C,Électronique,1,13.26,13.26,Hauts-de-France,Carte bancaire,Livrée
T01300,2024-08-11,C0159,P013,Crème hydratante,Beauté,2,33.75,67.5,Île-de-France,Carte bancaire,Livrée
T01301,2024-01-03,C0039,P015,Rouge à lèvres,Beauté,1,19.49,19.49,Bretagne,Carte bancaire,Retournée
T01302,2024-10-14,C0140,P002,Jeans slim,Vêtements,1,62.15,62.15,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01303,2024-01-28,C0032,P007,Casque Bluetooth,Électronique,1,128.43,128.43,Île-de-France,Carte bancaire,Livrée
T01304,2024-06-11,C0163,P011,Roman policier,Livres,1,21.68,21.68,Bretagne,PayPal,Annulée
T01305,2024-03-18,C0191,P002,Jeans slim,Vêtements,1,55.88,55.88,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01306,2024-12-11,C0078,P014,Parfum floral,Beauté,1,64.41,64.41,PACA,Carte bancaire,Annulée
T01307,2024-10-09,C0149,P004,Chaussures running,Sport,1,119.7,119.7,PACA,,En cours
T01308,2024-04-26,C0053,P002,Jeans slim,Vêtements,2,68.21,136.42,Île-de-France,Carte bancaire,Livrée
T01309,2024-08-03,C0272,P004,Chaussures running,Sport,1,104.88,104.88,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01310,2024-10-15,C0018,P012,BD jeunesse,Livres,1,15.41,15.41,Occitanie,Carte bancaire,Livrée
T01311,2024-10-30,C0210,P012,BD jeunesse,Livres,1,18.71,18.71,Hauts-de-France,Carte bancaire,En cours
T01312,2024-04-30,C0201,P002,Jeans slim,Vêtements,1,62.31,62.31,Auvergne-Rhône-Alpes,PayPal,Livrée
T01313,2024-11-03,C0167,P012,BD jeunesse,Livres,1,16.16,16.16,Île-de-France,Carte bancaire,Livrée
T01314,2024-01-31,C0003,P008,Enceinte portable,Électronique,1,70.11,70.11,Île-de-France,PayPal,Livrée
T01315,2024-12-10,C0002,P010,Livre cuisine italienne,Livres,1,28.47,28.47,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01316,2024-06-16,C0025,P001,T-shirt coton bio,VÊTEMENTS,1,22.66,22.66,,Carte bancaire,Livrée
T01317,2024-05-05,C0212,P012,BD jeunesse,Livres,1,16.36,16.36,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01318,2024-07-11,C0202,P013,Crème hydratante,Beauté,1,31.94,31.94,Auvergne-Rhône-Alpes,,Livrée
T01319,2024-10-14,C0284,P002,Jeans slim,Vêtements,2,61.88,123.76,Auvergne-Rhône-Alpes,Carte bancaire,En cours
T01320,2024-08-10,C0114,P002,Jeans slim,Vêtements,1,67.46,67.46,Île-de-France,Carte bancaire,Retournée
T01321,2024-12-29,C0044,P014,Parfum floral,Beauté,3,73.68,221.04,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01322,2024-06-26,C0021,P008,Enceinte portable,Électronique,2,72.72,145.44,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01323,2024-04-07,C0170,P008,Enceinte portable,Électronique,1,83.03,83.03,Occitanie,Carte bancaire,Livrée
T01324,2024-04-23,C0144,P012,BD jeunesse,LIVRES,1,18.42,18.42,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01325,2024-03-17,C0288,P009,Câble USB-C,Électronique,1,14.07,14.07,Nouvelle-Aquitaine,PayPal,Annulée
T01326,2024-10-26,C0098,P004,Chaussures running,Sport,1,115.8,115.8,PACA,Carte bancaire,Livrée
T01327,2024-09-08,C0208,P014,Parfum floral,Beauté,2,78.4,156.8,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01328,2024-04-23,C0036,P014,Parfum floral,Beauté,1,67.98,67.98,Grand Est,Chèque cadeau,Livrée
T01329,2024-01-12,C0051,P014,Parfum floral,Beauté,1,67.29,67.29,Hauts-de-France,Carte bancaire,Livrée
T01330,2024-05-05,C0151,P010,Livre cuisine italienne,Livres,1,27.78,27.78,Pays de la Loire,Carte bancaire,Livrée
T01331,2024-10-24,C0166,P003,Pull laine merinos,Vêtements,1,87.27,87.27,Pays de la Loire,Carte bancaire,Livrée
T01332,2024-10-13,C0177,P010,Livre cuisine italienne,Livres,1,28.66,28.66,Grand Est,Carte bancaire,Livrée
T01333,2024-01-01,C0099,P007,Casque Bluetooth,Électronique,1,147.54,147.54,Occitanie,PayPal,Livrée
T01334,2024-07-16,C0176,P014,Parfum floral,Beauté,1,69.12,69.12,PACA,Carte bancaire,Livrée
T01335,2024-11-26,C0079,P012,BD jeunesse,Livres,1,17.1,17.1,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01336,2024-06-29,C0074,P002,Jeans slim,Vêtements,1,57.66,57.66,Bretagne,Carte bancaire,Livrée
T01337,2024-09-13,C0248,P001,T-shirt coton bio,Vêtements,1,22.22,22.22,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01338,2024-01-24,C0233,P001,T-shirt coton bio,Vêtements,2,21.63,43.26,Île-de-France,Carte bancaire,Livrée
T01339,2024-01-11,C0034,P010,Livre cuisine italienne,Livres,2,24.27,48.54,Grand Est,Carte bancaire,Livrée
T01340,2024-03-05,C0111,P006,Tapis de yoga,Sport,1,37.8,37.8,Grand Est,Virement,Livrée
T01341,2024-12-30,C0026,P009,Câble USB-C,Électronique,3,13.32,39.96,Nouvelle-Aquitaine,PayPal,Livrée
T01342,2024-06-30,C0140,P015,Rouge à lèvres,Beauté,1,20.64,20.64,Hauts-de-France,Carte bancaire,Livrée
T01343,2024-11-08,C0256,P002,Jeans slim,Vêtements,1,55.73,55.73,Île-de-France,Carte bancaire,Livrée
T01344,2024-03-11,C0174,P001,T-shirt coton bio,Vêtements,4,26.19,104.76,PACA,Carte bancaire,Livrée
T01345,2024-04-11,C0170,P003,Pull laine merinos,Vêtements,1,77.54,77.54,PACA,Carte bancaire,Livrée
T01346,2024-09-08,C0076,P002,Jeans slim,Vêtements,1,58.11,58.11,Île-de-France,Carte bancaire,Livrée
T01347,2024-09-24,C0030,P001,T-shirt coton bio,Vêtements,3,23.47,70.41,Grand Est,Carte bancaire,Livrée
T01348,2024-05-20,C0013,P009,Câble USB-C,Électronique,1,14.72,14.72,Occitanie,Carte bancaire,Livrée
T01349,2024-07-19,C0177,P002,Jeans slim,Vêtements,2,64.79,129.58,Pays de la Loire,PayPal,Livrée
T01350,2024-04-22,C0243,P008,Enceinte portable,Électronique,3,79.22,237.66,Bretagne,Carte bancaire,En cours
T01351,2024-08-13,C0124,P011,Roman policier,Livres,2,19.83,39.66,Île-de-France,Carte bancaire,Livrée
T01352,2024-12-27,C0174,P015,Rouge à lèvres,Beauté,1,21.93,21.93,Hauts-de-France,Carte bancaire,Livrée
T01353,2024-07-01,C0276,P006,Tapis de yoga,Sport,1,35.09,35.09,Île-de-France,Carte bancaire,En cours
T01354,2024-02-25,C0250,P012,BD jeunesse,Livres,1,15.57,15.57,Hauts-de-France,PayPal,Livrée
T01355,2024-04-10,C0227,P002,Jeans slim,Vêtements,1,63.52,63.52,Île-de-France,PayPal,Livrée
T01356,2024-07-11,C0053,P007,Casque Bluetooth,Électronique,1,143.11,143.11,Grand Est,PayPal,Retournée
T01357,2024-03-24,C0121,P007,Casque Bluetooth,Électronique,1,140.23,140.23,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01358,2024-02-05,C0011,P015,Rouge à lèvres,Beauté,4,22.76,91.04,Auvergne-Rhône-Alpes,PayPal,Livrée
T01359,2024-06-24,C0110,P010,Livre cuisine italienne,Livres,5,29.09,145.45,Île-de-France,PayPal,En cours
T01360,2024-10-02,C0135,P002,Jeans slim,Vêtements,4,59.46,237.84,Île-de-France,Carte bancaire,Livrée
T01361,2024-02-05,C0125,P001,T-shirt coton bio,Vêtements,1,24.41,24.41,Île-de-France,Virement,Livrée
T01362,2024-05-01,C0241,P010,Livre cuisine italienne,Livres,1,27.35,27.35,Occitanie,Carte bancaire,Livrée
T01363,2024-06-30,C0024,P009,Câble USB-C,Électronique,1,14.47,14.47,Île-de-France,Carte bancaire,En cours
T01364,2024-11-11,C0282,P014,Parfum floral,Beauté,1,71.07,71.07,Île-de-France,PayPal,Livrée
T01365,2024-06-06,C0138,P006,Tapis de yoga,Sport,1,41.42,41.42,Bretagne,Carte bancaire,Livrée
T01366,2024-03-16,C0064,P001,T-shirt coton bio,Vêtements,1,25.11,25.11,Île-de-France,Carte bancaire,En cours
T01367,2024-07-31,C0163,P009,Câble USB-C,Électronique,1,15.73,15.73,Bretagne,Carte bancaire,Livrée
T01368,2024-11-06,C0029,P013,Crème hydratante,Beauté,1,31.82,31.82,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01369,2024-06-02,C0201,P008,Enceinte portable,Électronique,1,73.71,73.71,Île-de-France,Virement,Livrée
T01370,2024-02-15,C0005,P003,Pull laine merinos,Vêtements,1,83.26,83.26,Bretagne,Virement,Livrée
T01371,2024-07-06,C0199,P013,Crème hydratante,Beauté,1,33.79,33.79,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01372,2024-05-13,C0074,P008,Enceinte portable,Électronique,1,81.4,81.4,Bretagne,Carte bancaire,Livrée
T01373,2024-07-30,C0285,P007,Casque Bluetooth,Électronique,1,149.93,149.93,Île-de-France,Carte bancaire,Livrée
T01374,2024-10-14,C0126,P005,Ballon de foot,Sport,1,26.91,26.91,Pays de la Loire,Carte bancaire,Livrée
T01375,2024-12-14,C0034,P001,T-shirt coton bio,Vêtements,3,23.21,69.63,Hauts-de-France,Carte bancaire,Livrée
T01376,2024-03-29,C0049,P003,Pull laine merinos,Vêtements,2,75.48,150.96,Île-de-France,Carte bancaire,Livrée
T01377,2024-04-05,C0099,P011,Roman policier,Livres,1,19.22,19.22,Île-de-France,Carte bancaire,Livrée
T01378,2024-06-18,C0220,P007,Casque Bluetooth,Électronique,1,144.97,144.97,Occitanie,PayPal,Livrée
T01379,2024-08-17,C0190,P003,Pull laine merinos,Vêtements,1,89.18,89.18,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01380,2024-04-05,C0009,P010,Livre cuisine italienne,Livres,3,25.33,75.99,Pays de la Loire,Carte bancaire,Livrée
T01381,2024-04-19,C0102,P007,Casque Bluetooth,Électronique,2,139.63,279.26,Hauts-de-France,Virement,Livrée
T01382,2024-12-09,C0227,P013,Crème hydratante,Beauté,2,35.6,71.2,Île-de-France,Virement,Livrée
T01383,2024-09-03,C0034,P001,T-shirt coton bio,Vêtements,2,24.57,49.14,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01384,2024-05-13,C0108,P004,Chaussures running,Sport,1,118.28,118.28,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01385,2024-10-05,C0189,P012,BD jeunesse,Livres,2,15.44,30.88,Hauts-de-France,Virement,Livrée
T01386,2024-02-11,C0013,P002,Jeans slim,Vêtements,2,58.1,116.2,Île-de-France,Carte bancaire,Livrée
T01387,2024-11-08,C0158,P004,Chaussures running,Sport,4,118.23,472.92,Île-de-France,Carte bancaire,Livrée
T01388,2024-09-10,C0191,P004,Chaussures running,Sport,1,120.56,120.56,Bretagne,Carte bancaire,Livrée
T01389,2024-04-21,C0131,P011,Roman policier,LIVRES,1,18.7,18.7,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01390,2024-06-19,C0136,P014,Parfum floral,Beauté,2,76.7,153.4,Île-de-France,Carte bancaire,Livrée
T01391,2024-04-29,C0267,P001,T-shirt coton bio,Vêtements,3,22.44,67.32,PACA,Chèque cadeau,Livrée
T01392,2024-02-09,C0063,P012,BD jeunesse,Livres,1,16.07,16.07,PACA,PayPal,En cours
T01393,2024-12-19,C0190,P014,Parfum floral,Beauté,1,78.63,78.63,Île-de-France,Carte bancaire,Livrée
T01394,2024-04-09,C0126,P009,Câble USB-C,Électronique,1,14.92,14.92,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01395,2024-12-05,C0003,P010,Livre cuisine italienne,Livres,1,24.04,24.04,Auvergne-Rhône-Alpes,Virement,Livrée
T01396,2024-03-05,C0095,P006,Tapis de yoga,Sport,1,35.42,35.42,Bretagne,Carte bancaire,Livrée
T01397,2024-07-19,C0195,P001,T-shirt coton bio,Vêtements,1,24.8,24.8,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01398,2024-09-02,C0058,P005,Ballon de foot,Sport,1,25.77,25.77,Île-de-France,Carte bancaire,Livrée
T01399,2024-02-11,C0290,P011,Roman policier,Livres,1,19.94,19.94,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01400,2024-01-20,C0029,P011,Roman policier,Livres,1,20.49,20.49,Occitanie,Carte bancaire,Livrée
T01401,2024-04-18,C0188,P003,Pull laine merinos,Vêtements,2,85.95,171.9,Île-de-France,Carte bancaire,Annulée
T01402,2024-03-13,C0288,P015,Rouge à lèvres,Beauté,1,21.85,21.85,PACA,Carte bancaire,Livrée
T01403,2024-10-15,C0210,P010,Livre cuisine italienne,Livres,1,23.93,23.93,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01404,2024-10-24,C0225,P010,Livre cuisine italienne,Livres,1,26.44,26.44,Auvergne-Rhône-Alpes,PayPal,Livrée
T01405,2024-03-17,C0144,P012,BD jeunesse,Livres,1,17.61,17.61,Hauts-de-France,Carte bancaire,Livrée
T01406,2024-09-17,C0047,P010,Livre cuisine italienne,Livres,1,25.43,25.43,Île-de-France,Virement,Livrée
T01407,2024-10-21,C0236,P002,Jeans slim,Vêtements,2,65.31,130.62,Occitanie,PayPal,Livrée
T01408,2024-11-19,C0123,P008,Enceinte portable,Électronique,1,72.19,72.19,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01409,2024-12-05,C0097,P014,Parfum floral,Beauté,1,72.86,72.86,Pays de la Loire,Virement,Livrée
T01410,2024-02-15,C0007,P012,BD jeunesse,Livres,1,15.37,15.37,Nouvelle-Aquitaine,PayPal,Livrée
T01411,2024-08-14,C0297,P010,Livre cuisine italienne,Livres,1,28.43,28.43,PACA,Carte bancaire,Livrée
T01412,2024-09-05,C0294,P003,Pull laine merinos,Vêtements,1,86.13,86.13,Pays de la Loire,Carte bancaire,Livrée
T01413,2024-12-21,C0219,P008,Enceinte portable,Électronique,1,75.77,75.77,Occitanie,Carte bancaire,Livrée
T01414,2024-12-28,C0144,P015,Rouge à lèvres,Beauté,1,22.43,22.43,Grand Est,Carte bancaire,Livrée
T01415,2024-09-24,C0022,P013,Crème hydratante,Beauté,3,31.78,95.34,Île-de-France,PayPal,Livrée
T01416,2024-06-18,C0131,P004,Chaussures running,Sport,1,115.78,115.78,Hauts-de-France,Carte bancaire,Livrée
T01417,2024-06-05,C0088,P012,BD jeunesse,Livres,1,18.14,18.14,Bretagne,Carte bancaire,Retournée
T01418,2024-01-26,C0220,P005,Ballon de foot,Sport,1,27.48,27.48,Hauts-de-France,Carte bancaire,Livrée
