id_transaction,id_client,montant,heure,jour_semaine,delai_depuis_derniere_min,nb_transactions_1h,nb_transactions_24h,distance_domicile_km,pays,type_commercant,canal_paiement,age_compte_annees,score_ip,est_fraude
TX00008366,4869,94.58,17,3,12.0,2,1,5.3,France,E-commerce,Mobile,10.7,78.0,0
TX00008367,3738,49.25,19,1,19.9,0,3,12.3,France,Voyage,En ligne,2.9,53.8,0
TX00008368,1046,134.69,9,4,12.4,1,3,5.5,France,Autre,Mobile,6.3,29.3,0
TX00008369,1556,22.26,21,6,164.0,1,6,6.3,France,Station-service,Carte physique,1.8,39.4,0
TX00008370,3223,60.23,3,4,1.3,0,2,,France,Autre,Carte physique,6.4,63.4,0
TX00008371,4641,76.71,20,5,471.5,1,5,1.4,France,Restaurant,Mobile,4.1,69.5,0
TX00008372,2308,67.51,13,4,72.3,0,1,3.3,France,Restaurant,Carte physique,5.9,27.3,0
TX00008373,1693,151.09,13,2,174.0,0,5,5.5,UE,Restaurant,Carte physique,8.7,51.8,0
TX00008374,1118,9.59,6,4,52.4,2,2,1.4,France,Alimentaire,Sans contact,4.8,47.7,0
TX00008375,3253,415.6,5,0,111.2,1,7,2.5,France,E-commerce,En ligne,3.8,57.9,0
TX00008376,1098,187.14,0,6,99.8,2,10,0.0,France,Restaurant,Mobile,6.0,50.2,0
TX00008377,1518,38.43,21,4,62.5,1,5,0.6,France,Station-service,Sans contact,5.6,50.1,0
TX00008378,4651,43.18,7,1,43.2,1,2,0.4,France,E-commerce,Sans contact,7.4,33.2,0
TX00008379,2660,11.7,16,2,85.6,1,4,9.0,France,Luxe,Carte physique,4.5,43.3,0
TX00008380,1442,604.54,14,4,335.5,1,7,10.7,France,Voyage,Carte physique,2.1,47.1,0
TX00008381,1211,11.74,12,3,59.1,0,4,3.8,France,Alimentaire,En ligne,2.6,56.2,0
TX00008382,2563,14.05,16,4,4.2,0,8,0.8,UE,E-commerce,En ligne,4.0,46.4,0
TX00008383,3129,82.66,11,4,88.6,2,1,1.4,France,Autre,Carte physique,1.5,32.4,0
TX00008384,3390,4.71,5,4,60.7,1,2,3.9,France,Autre,Carte physique,10.2,17.7,0
TX00008385,1330,6.22,12,3,3.0,3,5,5.8,France,Autre,Carte physique,3.9,58.7,0
TX00008386,3355,56.79,6,6,11.3,4,1,2.0,France,Voyage,En ligne,11.7,34.9,0
TX00008387,1422,21.31,15,3,34.4,2,5,4.5,France,Restaurant,En ligne,7.8,43.8,0
TX00008388,3837,47.13,6,0,2.8,0,6,0.4,France,Santé,Mobile,5.2,53.1,0
TX00008389,4840,14.61,23,6,6.4,1,3,3.2,France,Autre,Carte physique,6.7,41.3,0
TX00008390,1979,1.0,3,5,14.7,2,2,5.8,France,Autre,Sans contact,5.1,42.6,0
TX00008391,1790,1.97,19,3,26.3,0,6,4.8,France,E-commerce,Carte physique,21.1,37.7,0
TX00008392,1332,4.55,20,6,74.6,0,3,4.0,France,Autre,En ligne,5.5,65.4,0
TX00008393,2062,46.66,23,1,18.6,2,6,0.5,France,Restaurant,Sans contact,10.1,54.5,0
TX00008394,2908,27.97,14,1,88.0,1,7,4.3,France,Autre,Carte physique,1.7,50.4,0
TX00008395,1206,6.54,8,4,41.2,1,4,1.3,France,Autre,En ligne,2.4,53.4,0
TX00008396,3023,11.78,1,2,8.5,1,6,0.9,UE,Restaurant,En ligne,6.6,45.7,0
TX00008397,3021,15.11,22,1,16.3,1,4,0.6,France,Alimentaire,Sans contact,2.5,44.8,0
TX00008398,2973,15.18,18,2,1.0,0,4,4.6,France,Luxe,En ligne,4.3,63.8,0
TX00008399,2054,37.51,22,6,15.5,0,1,2.3,Hors-UE,Santé,En ligne,1.2,69.7,0
TX00008400,3634,11.39,12,1,45.1,2,3,2.2,France,Alimentaire,Carte physique,6.6,48.9,0
TX00008401,4159,97.94,19,6,34.5,3,5,,France,E-commerce,Carte physique,10.9,48.6,0
TX00008402,2619,28.47,15,5,85.6,2,4,3.3,France,Autre,Carte physique,15.0,52.4,0
TX00008403,3283,21.61,10,5,45.1,2,3,8.8,UE,E-commerce,Mobile,11.9,75.9,0
TX00008404,1402,52.55,18,0,80.5,0,8,7.7,France,Alimentaire,Sans contact,2.9,52.3,0
TX00008405,2245,20.16,4,6,57.7,3,4,21.7,France,Alimentaire,Sans contact,4.1,69.8,0
TX00008406,2277,9.64,21,4,32.4,1,6,8.6,France,Alimentaire,Carte physique,2.4,59.3,0
TX00008407,4456,101.04,8,3,19.2,1,4,20.3,France,Alimentaire,Carte physique,3.8,62.2,0
TX00008408,3408,58.35,17,2,45.2,2,3,0.5,France,Station-service,Mobile,2.2,50.4,0
TX00008409,4301,55.73,23,5,53.8,1,3,0.5,France,E-commerce,Mobile,5.3,68.8,0
TX00008410,3318,41.5,14,2,47.6,0,6,0.1,France,Restaurant,Sans contact,5.9,45.1,0
TX00008411,3226,191.08,13,4,21.8,2,5,1.5,France,Station-service,En ligne,7.6,27.8,0
TX00008412,2525,4.93,7,6,29.1,0,6,3.3,France,Santé,En ligne,7.8,40.8,0
TX00008413,1790,14.14,19,2,311.2,1,0,4.8,Hors-UE,Voyage,Sans contact,3.7,44.4,0
TX00008414,1580,49.49,18,4,30.5,1,9,0.1,UE,Alimentaire,Mobile,4.9,40.9,0
TX00008415,1866,54.56,6,3,173.5,1,6,5.2,France,E-commerce,En ligne,4.3,61.0,0
TX00008416,2221,22.97,11,1,68.1,0,6,8.2,France,Alimentaire,Sans contact,2.8,56.0,0
TX00008417,3125,13.8,8,4,1.8,0,1,0.4,France,Alimentaire,Sans contact,5.7,65.4,0
TX00008418,4665,5.39,6,0,272.8,1,3,5.4,France,Autre,Sans contact,3.3,49.5,0
TX00008419,3959,11.48,2,4,35.5,0,5,3.4,UE,Autre,Sans contact,10.7,56.8,0
TX00008420,4263,57.0,2,3,138.0,0,3,4.4,France,Alimentaire,Mobile,5.2,42.2,0
TX00008421,4206,2.57,16,2,123.3,1,4,2.3,France,E-commerce,Sans contact,11.9,70.5,0
TX00008422,3625,77.73,10,6,34.9,2,5,6.5,France,E-commerce,En ligne,12.9,46.3,0
TX00008423,2272,3.15,14,5,95.4,0,7,5.0,France,E-commerce,En ligne,4.5,40.8,0
TX00008424,4154,53.99,6,2,179.6,2,5,16.6,France,Restaurant,Carte physique,12.8,47.4,0
TX00008425,3916,39.83,0,3,13.6,0,3,4.3,France,Autre,Sans contact,2.7,59.6,0
TX00008426,1577,22.21,4,1,6.8,1,6,0.3,France,Station-service,Sans contact,1.6,0.9,0
TX00008427,4404,37.54,14,6,235.5,0,3,6.3,UE,Santé,Carte physique,7.6,47.0,0
TX00008428,2344,19.67,19,2,17.9,0,8,8.7,France,E-commerce,En ligne,1.9,45.4,0
TX00008429,2424,48.15,19,1,64.7,0,4,9.3,UE,Restaurant,Sans contact,6.0,49.3,0
TX00008430,3058,59.14,21,0,39.9,0,6,0.2,France,Luxe,Mobile,4.5,41.6,0
TX00008431,4611,69.84,16,0,49.1,0,2,10.3,UE,E-commerce,Carte physique,4.6,38.4,0
TX00008432,4159,54.48,7,1,21.7,2,5,4.9,France,Restaurant,En ligne,5.8,36.8,0
TX00008433,4097,121.76,17,0,118.3,2,3,17.7,France,Alimentaire,Carte physique,7.8,34.1,0
TX00008434,4233,25.78,12,1,61.4,2,3,0.1,France,Autre,Sans contact,6.4,,0
TX00008435,4296,8.25,4,3,1.0,1,3,3.7,Hors-UE,Alimentaire,Mobile,7.1,56.0,1
TX00008436,2390,10.77,8,4,43.6,0,2,7.8,Hors-UE,Alimentaire,Mobile,3.7,22.2,0
TX00008437,2683,27.5,21,4,18.8,0,7,8.8,France,Restaurant,Carte physique,5.3,50.1,0
TX00008438,1411,18.49,0,4,58.7,1,2,1.5,Hors-UE,E-commerce,Sans contact,1.9,32.6,0
TX00008439,2252,20.0,9,1,112.6,2,5,0.8,France,E-commerce,Carte physique,7.9,58.0,0
TX00008440,2646,56.75,10,5,12.9,2,3,3.9,France,Autre,Carte physique,4.3,51.1,0
TX00008441,2889,37.15,22,0,75.5,5,4,2.5,UE,Santé,Carte physique,4.1,46.6,0
TX00008442,1512,7.34,16,1,40.7,0,3,0.5,France,Alimentaire,En ligne,4.4,41.1,0
TX00008443,4268,13.75,21,0,157.0,0,4,4.4,France,E-commerce,En ligne,4.2,59.0,0
TX00008444,1779,460.34,18,4,2.9,2,5,3.0,France,Alimentaire,Mobile,9.0,60.5,0
TX00008445,3376,342.38,12,3,56.8,2,5,0.7,France,Autre,Mobile,11.8,37.4,0
TX00008446,1398,40.38,1,0,55.5,1,4,0.7,France,Restaurant,Mobile,6.8,41.7,0
TX00008447,3242,81.8,5,6,158.5,0,1,3.4,UE,Luxe,Mobile,9.0,44.7,0
TX00008448,2003,12.26,10,6,43.9,1,5,14.0,France,Santé,Carte physique,4.5,58.0,0
TX00008449,2897,73.37,14,6,10.7,3,1,2.0,France,Voyage,En ligne,0.6,27.1,0
TX00008450,2793,30.02,1,1,8.3,0,6,5.1,France,Autre,Sans contact,2.2,44.1,0
TX00008451,1254,76.9,12,0,25.4,1,4,0.2,France,Santé,En ligne,7.0,71.4,0
TX00008452,2310,47.28,16,4,112.3,0,4,6.8,Hors-UE,E-commerce,Carte physique,5.5,51.1,0
TX00008453,3495,5.31,18,0,17.7,1,5,0.1,France,Alimentaire,Carte physique,5.5,72.0,0
TX00008454,3355,11.52,15,0,30.6,2,3,16.6,France,Alimentaire,Carte physique,4.0,62.0,0
TX00008455,1477,5.86,17,6,228.1,1,3,1.5,France,Restaurant,En ligne,1.3,31.6,0
TX00008456,3092,48.17,23,2,247.5,4,7,6.7,France,Autre,En ligne,7.0,46.1,0
TX00008457,3117,30.72,16,0,61.0,2,5,4.3,France,E-commerce,Mobile,7.4,18.9,0
TX00008458,2644,60.55,23,5,101.0,0,4,3.5,UE,E-commerce,Sans contact,7.7,14.7,0
TX00008459,1140,90.35,0,2,168.5,1,3,1.0,France,Santé,Sans contact,9.3,34.1,0
TX00008460,1537,19.57,2,6,52.2,1,4,,UE,Restaurant,En ligne,9.8,38.4,0
TX00008461,1627,10.44,14,3,67.3,0,6,6.4,France,Autre,Mobile,5.0,64.4,0
TX00008462,3033,14.29,17,6,74.6,1,6,2.3,France,Alimentaire,En ligne,12.8,54.8,0
TX00008463,2927,21.89,4,5,26.8,0,2,7.8,France,Station-service,Sans contact,9.8,50.0,0
TX00008464,2016,197.23,0,1,121.7,2,4,7.3,France,Luxe,Sans contact,4.6,42.1,0
TX00008465,4581,33.7,15,6,54.8,3,5,2.3,France,E-commerce,Carte physique,9.5,44.0,0
TX00008466,2177,23.64,20,2,121.0,1,2,9.8,France,Voyage,Mobile,2.6,,0
TX00008467,4278,138.83,7,5,182.0,0,2,0.8,France,Restaurant,Carte physique,6.8,41.8,0
TX00008468,2948,2.85,6,6,47.9,0,9,2.0,France,Restaurant,Carte physique,1.4,62.0,0
TX00008469,2598,1498.0,5,5,51.4,0,5,6.6,France,Restaurant,En ligne,8.6,52.8,0
TX00008470,2631,51.66,12,4,7.2,1,1,6.0,UE,E-commerce,En ligne,4.1,59.5,0
TX00008471,4942,53.21,2,4,13.8,0,3,2.6,France,Restaurant,En ligne,2.1,48.4,0
TX00008472,2909,40.19,2,4,7.1,1,0,6.8,France,Restaurant,Sans contact,3.8,47.7,0
TX00008473,1232,18.2,10,3,42.0,1,2,3.0,France,Autre,En ligne,14.1,38.4,0
TX00008474,1284,182.53,13,6,39.9,0,6,3.2,France,Autre,Mobile,6.8,42.1,0
TX00008475,2966,1.16,9,3,84.7,1,3,2.2,France,Alimentaire,Carte physique,3.2,63.8,0
TX00008476,4805,25.31,14,5,69.2,2,4,1.4,France,E-commerce,Sans contact,5.8,43.2,0
TX00008477,3451,3.51,18,0,143.5,0,8,3.7,France,Autre,Mobile,8.4,40.8,0
TX00008478,4508,48.99,2,0,61.3,1,4,5.8,Hors-UE,Alimentaire,En ligne,2.3,62.4,0
TX00008479,1253,2.72,12,6,90.6,3,3,0.8,France,Alimentaire,En ligne,2.8,62.3,0
TX00008480,3211,25.56,2,4,6.4,1,7,4.2,France,Santé,En ligne,5.0,45.5,0
TX00008481,3824,2.0,1,3,69.1,0,4,1.0,France,E-commerce,En ligne,10.6,41.2,0
TX00008482,1673,6.79,13,5,48.3,0,3,1.5,France,Autre,Mobile,7.1,69.1,0
TX00008483,1021,32.67,11,1,109.2,2,5,0.5,France,Station-service,En ligne,4.9,49.1,0
TX00008484,1833,102.24,16,5,70.3,1,6,2.8,France,Autre,En ligne,1.8,58.7,0
TX00008485,3089,23.75,14,1,86.0,0,7,6.3,France,Santé,En ligne,5.3,39.9,0
TX00008486,3094,14.22,6,1,49.7,1,3,9.1,France,Alimentaire,En ligne,6.2,63.0,0
TX00008487,1858,25.58,0,1,58.4,0,1,5.5,France,Alimentaire,En ligne,8.8,44.3,0
TX00008488,3879,29.45,21,0,23.0,1,2,1.6,France,Santé,En ligne,14.0,26.9,0
TX00008489,1723,31.76,11,4,13.4,0,8,8.9,France,Station-service,Sans contact,4.1,50.0,0
TX00008490,3526,49.92,23,1,40.8,1,1,,France,Alimentaire,Carte physique,1.3,59.5,0
TX00008491,2405,8.42,17,4,190.9,0,5,8.1,France,E-commerce,En ligne,2.3,55.0,0
TX00008492,2385,12.77,15,0,19.4,2,3,7.6,UE,Santé,Carte physique,3.4,38.2,0
TX00008493,2939,275.5,14,6,52.9,1,2,6.9,France,Autre,Sans contact,3.4,46.7,0
TX00008494,1335,47.56,1,2,3.6,2,5,16.2,Hors-UE,Alimentaire,Carte physique,8.6,31.5,0
TX00008495,2561,57.26,0,2,31.3,1,4,1.4,Hors-UE,Restaurant,Carte physique,2.7,50.5,0
TX00008496,4950,4.63,5,0,21.4,4,1,6.6,France,Voyage,Sans contact,0.9,50.0,0
TX00008497,3275,118.26,4,0,34.0,1,0,0.5,France,Restaurant,Carte physique,7.0,61.4,0
TX00008498,2525,29.86,13,0,67.6,0,6,0.5,UE,Autre,Carte physique,10.7,52.2,0
TX00008499,2709,103.69,22,5,12.8,1,6,2.5,France,Alimentaire,En ligne,11.8,38.5,0
TX00008500,1196,21.06,14,1,11.1,1,2,21.7,France,Alimentaire,En ligne,5.9,61.8,0
TX00008501,3405,10.45,2,3,42.8,2,3,2.3,France,Alimentaire,Sans contact,6.2,50.0,0
TX00008502,1961,22.7,8,2,100.0,2,8,8.8,France,Santé,Carte physique,4.5,26.5,0
TX00008503,4782,241.32,3,3,28.0,1,7,7.8,France,E-commerce,Sans contact,3.4,39.8,0
TX00008504,2163,84.68,2,2,20.6,0,3,3.9,France,E-commerce,Sans contact,1.4,27.0,0
TX00008505,3903,6.57,0,3,221.7,1,2,3.3,France,Voyage,En ligne,7.3,37.7,0
TX00008506,1222,33.25,15,0,69.7,0,4,0.8,UE,Station-service,En ligne,7.6,41.3,0
TX00008507,4240,7.45,6,0,34.0,0,5,3.8,France,Alimentaire,Carte physique,1.5,60.2,0
TX00008508,2632,49.71,16,4,5.7,0,0,6.6,France,Alimentaire,Carte physique,6.6,39.4,0
TX00008509,1617,5.71,6,6,33.8,0,6,1.1,France,Alimentaire,Sans contact,13.4,58.8,0
TX00008510,4554,8.57,8,4,17.3,2,5,1.0,France,Alimentaire,Mobile,6.9,50.8,0
TX00008511,1701,280.93,17,0,21.8,2,5,3.4,France,Station-service,Mobile,0.9,58.8,0
TX00008512,1517,18.43,5,6,1.0,1,2,2.4,France,Santé,En ligne,6.2,47.4,0
TX00008513,3491,23.89,14,5,86.7,1,0,10.8,UE,Luxe,Sans contact,6.5,,0
TX00008514,4226,297.79,22,3,19.1,0,4,7.7,France,Alimentaire,En ligne,3.3,72.2,0
TX00008515,4410,49.5,10,0,46.6,1,1,5.6,France,Luxe,Carte physique,4.5,73.0,0
TX00008516,4609,37.9,3,4,260.1,3,2,7.7,France,Autre,Carte physique,7.8,52.6,0
TX00008517,4697,13.89,12,5,181.2,0,3,1.1,France,Alimentaire,En ligne,3.6,69.2,0
TX00008518,4039,6.7,17,6,29.3,2,5,14.4,UE,Alimentaire,Carte physique,4.6,24.9,0
TX00008519,2708,50.78,19,6,47.2,1,3,9.6,France,Santé,En ligne,13.0,37.0,0
TX00008520,1642,40.06,13,2,31.1,2,7,22.7,France,Alimentaire,Mobile,7.8,48.6,0
TX00008521,1736,77.62,18,3,8.3,1,4,0.1,France,Alimentaire,En ligne,4.8,59.9,0
TX00008522,4472,11.17,8,4,136.7,1,1,14.0,France,Autre,Mobile,13.5,45.8,0
TX00008523,4239,93.69,13,3,37.7,0,2,2.4,France,Voyage,En ligne,3.6,28.5,0
TX00008524,1665,219.53,23,1,3.5,0,4,5.2,UE,Santé,Sans contact,10.3,57.3,0
TX00008525,1207,62.39,7,2,1.5,2,7,7.8,UE,Luxe,Carte physique,2.0,36.6,0
TX00008526,4131,108.63,10,0,7.8,1,3,12.5,France,Restaurant,Carte physique,4.7,61.5,0
TX00008527,3313,11.69,2,3,71.9,1,4,0.0,France,Alimentaire,En ligne,2.7,69.7,0
TX00008528,3390,7.32,5,1,87.8,2,4,1.9,France,Restaurant,Carte physique,8.9,41.8,0
TX00008529,4402,26.1,6,2,221.0,1,5,1.1,France,Alimentaire,Sans contact,5.3,40.5,0
TX00008530,3351,3.09,6,2,177.4,1,2,5.4,France,Autre,Carte physique,5.3,55.1,0
TX00008531,1021,15.91,11,0,199.3,0,2,0.2,France,Autre,Carte physique,8.6,56.1,0
TX00008532,3670,17.37,14,6,133.4,0,4,1.5,France,Alimentaire,Carte physique,3.5,43.4,0
TX00008533,4188,31.12,20,4,59.6,0,4,19.0,France,Alimentaire,Mobile,2.2,39.6,0
TX00008534,1970,39.14,23,2,42.2,1,5,15.2,France,Restaurant,Sans contact,11.9,34.5,0
TX00008535,2105,10.04,6,3,27.9,1,6,12.5,France,E-commerce,Mobile,16.4,54.9,0
TX00008536,3028,7.8,17,4,22.1,1,3,2.2,UE,Santé,En ligne,5.9,,0
TX00008537,3270,1013.63,19,1,124.2,0,9,4.2,France,Autre,Carte physique,3.0,56.9,0
TX00008538,4826,48.49,17,1,69.8,2,2,3.2,France,Restaurant,Carte physique,3.7,61.3,0
TX00008539,4133,62.48,15,2,16.9,1,2,2.1,France,E-commerce,En ligne,3.3,40.2,0
TX00008540,4869,24.87,11,4,119.1,1,9,20.3,France,Station-service,Sans contact,6.7,29.3,0
TX00008541,1544,4.06,7,2,10.7,3,8,4.1,France,Station-service,Carte physique,3.0,55.3,0
TX00008542,4792,178.15,9,2,40.7,1,3,2.0,France,E-commerce,En ligne,3.1,65.5,0
TX00008543,1140,40.76,4,4,3.9,0,3,,France,Autre,Carte physique,1.7,89.8,0
TX00008544,1442,25.66,19,4,40.2,2,5,0.1,France,E-commerce,En ligne,15.1,33.7,0
TX00008545,4543,23.71,21,3,44.3,2,2,7.5,France,Santé,Carte physique,6.1,65.2,0
TX00008546,2973,11.63,5,3,18.9,1,5,10.0,France,Voyage,Mobile,9.9,52.4,0
TX00008547,2827,5.49,13,2,20.2,1,3,17.1,UE,Santé,En ligne,3.2,61.4,0
TX00008548,4805,54.8,12,2,64.4,1,4,3.6,France,Station-service,Carte physique,7.3,46.2,0
TX00008549,1448,19.06,15,1,185.0,1,8,14.5,UE,Autre,En ligne,4.7,47.3,0
TX00008550,1223,61.7,22,1,71.0,2,5,10.7,France,Autre,Mobile,17.6,55.3,0
TX00008551,3886,20.07,16,3,340.2,3,4,13.3,France,Restaurant,Carte physique,6.0,41.7,0
TX00008552,2353,113.5,7,4,7.5,2,7,2.0,France,E-commerce,Carte physique,3.9,53.9,0
TX00008553,1235,36.16,7,5,34.8,1,2,5.5,France,Autre,Sans contact,2.8,17.5,0
TX00008554,2820,29.38,11,1,88.7,1,0,1.6,UE,Santé,Carte physique,20.1,33.9,0
TX00008555,4576,166.21,8,3,64.1,1,5,1.1,France,E-commerce,Mobile,8.6,53.3,0
TX00008556,3312,29.25,18,1,48.3,1,6,0.2,France,Alimentaire,En ligne,4.9,54.9,0
TX00008557,3845,37.56,1,0,31.9,0,5,0.3,France,Restaurant,Mobile,7.2,30.7,0
TX00008558,4762,28.34,4,3,18.3,0,6,11.3,France,Santé,Sans contact,6.8,27.6,0
TX00008559,3103,177.37,2,2,25.8,0,3,3.3,France,Restaurant,Mobile,1.6,60.8,0
TX00008560,3190,4.09,16,1,178.1,2,3,10.3,France,Voyage,Mobile,5.6,36.6,0
TX00008561,3650,43.61,16,4,214.4,2,6,4.6,France,E-commerce,Sans contact,4.6,59.1,0
TX00008562,4202,128.49,22,1,60.2,1,5,4.0,France,Alimentaire,Mobile,3.6,72.9,0
TX00008563,1579,113.37,23,6,206.3,0,4,7.4,France,Alimentaire,Sans contact,4.9,38.3,0
TX00008564,4307,136.31,4,6,27.7,2,5,4.8,France,Restaurant,En ligne,4.3,26.9,0
TX00008565,4221,13.92,0,6,62.2,1,5,1.5,France,Alimentaire,Sans contact,2.0,38.3,0
TX00008566,3812,10.63,20,0,7.4,1,4,2.0,France,Restaurant,Sans contact,2.9,67.7,0
TX00008567,1944,144.29,18,6,55.6,0,4,7.4,France,Luxe,En ligne,4.7,46.0,0
TX00008568,4711,50.35,20,6,50.9,2,9,8.5,France,Alimentaire,En ligne,3.7,40.6,0
TX00008569,3988,29.55,12,3,45.0,2,5,0.6,France,Santé,Sans contact,2.9,50.8,0
TX00008570,2361,11.23,12,0,135.4,0,4,6.1,France,Santé,Sans contact,3.5,74.7,0
TX00008571,3833,46.01,7,6,24.9,0,0,4.3,France,E-commerce,Sans contact,3.0,61.6,0
TX00008572,3912,30.35,8,5,135.2,0,3,2.8,France,E-commerce,Carte physique,5.8,45.0,0
TX00008573,1218,6.26,1,3,63.4,1,3,2.8,France,Santé,Carte physique,4.4,56.8,0
TX00008574,3328,171.91,6,5,26.5,1,2,0.8,France,Autre,Carte physique,2.8,36.7,0
TX00008575,3153,64.53,13,2,12.3,0,4,17.4,UE,Alimentaire,En ligne,6.7,74.2,0
TX00008576,1799,14.56,15,4,18.5,0,4,4.7,Hors-UE,Voyage,Carte physique,6.7,39.7,0
TX00008577,2634,50.77,9,3,72.5,0,4,5.7,France,Station-service,En ligne,10.9,55.6,0
TX00008578,4192,8.88,14,6,57.0,3,5,0.6,France,Autre,Carte physique,7.6,63.2,0
TX00008579,2501,117.65,6,4,31.0,0,4,4.5,France,Alimentaire,En ligne,3.6,23.7,0
TX00008580,3020,68.35,11,5,176.2,0,7,7.4,France,Autre,Sans contact,6.4,44.8,0
TX00008581,4338,477.18,17,1,124.7,3,5,2.0,France,Restaurant,Mobile,18.9,28.2,0
TX00008582,2133,20.63,2,6,48.6,2,3,3.0,France,E-commerce,Carte physique,2.4,61.5,0
TX00008583,2092,45.86,13,3,7.9,1,5,3.0,UE,Autre,Sans contact,2.7,57.0,0
TX00008584,2547,103.45,5,5,187.3,2,5,0.1,France,Alimentaire,Carte physique,2.5,49.0,0
TX00008585,4511,3.91,9,6,25.4,1,1,3.9,UE,E-commerce,Mobile,4.5,43.8,0
TX00008586,1169,158.89,9,5,24.7,2,5,6.2,France,E-commerce,En ligne,4.6,57.4,0
TX00008587,3439,31.63,3,1,8.3,1,3,5.9,France,Restaurant,Carte physique,3.3,39.0,0
TX00008588,3677,126.78,1,5,84.1,2,5,4.6,France,Alimentaire,En ligne,2.1,68.4,0
TX00008589,1315,12.68,15,3,41.2,2,7,4.9,France,Voyage,Sans contact,6.8,73.8,0
TX00008590,3288,39.34,6,2,10.6,3,4,2.3,France,Alimentaire,En ligne,1.8,44.2,0
TX00008591,4802,18.91,23,6,95.2,1,4,1.5,France,Autre,Sans contact,9.7,47.5,0
TX00008592,3890,69.91,1,5,21.7,1,6,11.7,France,Station-service,Carte physique,4.1,37.1,0
TX00008593,2751,66.09,11,6,88.3,3,3,6.1,France,Santé,Sans contact,2.1,34.4,0
TX00008594,3934,17.44,4,4,260.9,2,4,14.5,France,Autre,Carte physique,6.2,53.5,0
TX00008595,4702,23.53,11,1,50.9,2,3,6.3,Hors-UE,Alimentaire,Carte physique,4.8,71.7,0
TX00008596,3903,256.17,2,4,16.8,0,5,16.6,France,Autre,Sans contact,4.4,45.4,0
TX00008597,2954,37.75,19,6,66.1,0,5,5.1,France,Alimentaire,En ligne,5.7,77.6,0
TX00008598,2009,6.68,23,4,27.4,1,5,6.0,UE,Autre,En ligne,1.2,66.8,0
TX00008599,2287,14.82,0,2,24.5,1,6,10.9,UE,Autre,Mobile,8.9,56.8,0
TX00008600,1162,69.39,10,4,1.4,0,6,0.7,France,E-commerce,Sans contact,8.3,38.5,0
TX00008601,3203,54.36,7,5,32.5,2,7,21.0,France,Autre,Carte physique,2.6,54.5,0
TX00008602,2160,30.98,21,3,24.5,1,6,0.1,France,E-commerce,Sans contact,8.7,45.7,0
TX00008603,1069,35.59,2,1,66.2,1,4,9.2,France,Restaurant,En ligne,11.8,36.4,0
TX00008604,3087,101.34,4,3,30.4,0,7,14.2,France,E-commerce,Carte physique,7.8,59.5,0
TX00008605,1538,32.88,18,6,76.5,1,5,4.3,France,Alimentaire,Carte physique,2.1,61.3,0
TX00008606,3556,54.44,0,4,41.2,1,4,11.1,France,Restaurant,En ligne,2.9,60.8,0
TX00008607,3851,19.69,3,3,29.0,3,5,1.5,France,Voyage,Carte physique,5.5,31.4,0
TX00008608,3922,8.58,13,3,50.4,1,1,10.3,France,Voyage,Carte physique,7.3,57.5,0
TX00008609,3767,22.81,18,1,86.6,0,3,1.6,Hors-UE,Autre,Carte physique,8.8,51.9,0
TX00008610,1173,36.39,13,3,79.5,0,3,7.1,UE,Santé,Carte physique,2.0,40.5,0
TX00008611,3825,139.88,5,4,1.5,3,3,9.3,France,Restaurant,Sans contact,17.1,47.3,0
TX00008612,1933,11.36,11,0,33.2,1,2,0.6,France,E-commerce,Carte physique,3.0,31.7,0
TX00008613,4542,20.74,23,0,1.5,2,5,4.3,France,E-commerce,Carte physique,10.5,73.8,0
TX00008614,1067,22.37,2,3,25.3,1,5,2.5,France,Restaurant,En ligne,10.6,40.3,0
TX00008615,4771,29.04,9,6,39.2,0,4,4.9,France,Station-service,Sans contact,5.0,70.3,0
TX00008616,3419,144.96,9,1,20.5,1,5,6.7,Hors-UE,Restaurant,Carte physique,5.3,67.3,0
TX00008617,2865,13.15,8,5,31.6,1,0,31.9,France,Autre,En ligne,8.8,56.6,0
TX00008618,3903,20.07,21,6,34.9,3,6,4.0,France,Santé,Sans contact,3.0,69.5,0
TX00008619,1410,19.32,13,4,1.8,0,2,0.3,France,Santé,En ligne,5.7,49.0,0
TX00008620,3964,20.24,16,6,29.6,1,3,8.1,France,E-commerce,Carte physique,4.1,43.7,0
TX00008621,4640,245.02,4,6,99.2,0,6,8.9,France,E-commerce,Carte physique,13.1,45.2,0
TX00008622,4058,39.39,13,6,13.8,1,3,3.6,France,Santé,En ligne,5.0,47.1,0
TX00008623,4932,115.28,20,4,171.8,0,6,4.4,France,Restaurant,Sans contact,3.3,40.2,0
TX00008624,4944,18.13,4,3,35.5,2,6,0.0,France,Autre,Carte physique,4.7,35.8,0
TX00008625,3294,8.39,4,6,20.1,0,6,1.9,France,Autre,En ligne,8.2,44.9,0
TX00008626,4428,11.44,16,0,65.1,3,3,5.2,UE,Restaurant,Carte physique,10.4,66.1,0
TX00008627,1933,389.46,11,6,9.0,2,4,0.9,France,Voyage,En ligne,5.7,78.9,0
TX00008628,1331,23.44,14,5,10.4,1,6,2.8,UE,E-commerce,Sans contact,7.1,59.2,0
TX00008629,2417,20.12,5,3,58.8,1,5,7.8,France,Autre,Carte physique,6.9,51.3,0
TX00008630,2060,40.66,16,6,71.9,1,7,0.5,France,Restaurant,Mobile,4.2,43.4,0
